171,203,141,93,78,47,31,15,0,0,0,0,0
172,250,110,93,94,47,15,0,0,0,0,0,0
171,156,125,78,78,47,31,0,0,0,0,0,0
234,282,140,96,78,47,31,15,0,0,0,0,0
407,172,125,94,63,31,31,16,0,0,0,0,0
187,156,125,94,94,47,31,16,0,0,0,0,0
157,140,125,218,62,47,47,0,0,0,0,0,0
207,172,140,124,77,62,16,0,0,0,0,0,0
500,234,141,86,63,47,0,0,0,0,0,0,0
281,142,140,94,203,46,46,16,0,0,0,0,0
203,187,94,78,78,63,33,0,0,0,0,0,0
172,157,140,249,63,31,16,0,0,0,0,0,0
382,172,148,93,62,32,0,15,0,0,0,0,0
296,312,140,125,78,63,32,15,0,0,0,0,0
180,125,148,109,62,47,15,0,0,0,0,0,0
188,236,124,140,78,78,32,0,0,0,0,0,0
224,141,157,109,94,31,31,15,0,0,0,0,0
156,146,219,100,78,46,31,0,0,1,0,0,0
234,156,119,109,63,47,16,15,0,0,0,0,0
187,203,125,109,203,63,31,0,0,0,0,0,0
451,141,125,78,78,47,15,0,0,0,0,0,0
218,156,140,125,93,203,47,16,0,0,0,0,0
250,156,109,94,78,54,31,16,0,0,0,0,0
172,156,156,94,94,47,31,15,0,0,0,0,0
218,141,125,78,62,47,15,0,0,0,0,0,0
234,172,141,94,93,62,47,31,0,0,0,0,0
156,141,255,78,62,47,16,0,0,0,0,0,0
219,156,140,125,85,47,31,16,0,0,0,0,0
263,203,231,109,62,46,47,15,0,0,0,0,0
172,203,140,109,93,63,31,0,0,0,0,0,0
250,157,250,109,63,63,47,0,0,0,0,0,0
203,172,125,109,62,46,31,16,0,0,0,0,0
204,140,226,93,62,31,15,0,0,0,0,0,0
180,188,160,110,78,47,63,0,0,0,0,0,0
375,266,109,110,62,46,15,0,0,0,0,0,0
203,156,125,94,94,78,31,15,6,0,0,0,0
187,119,234,94,78,47,16,15,0,0,0,0,0
172,156,125,109,78,63,31,31,16,0,0,0,0
172,125,141,78,79,51,31,0,0,0,0,0,0
203,141,171,125,78,63,15,15,0,0,0,0,0
219,156,109,109,84,32,15,0,0,0,0,0,0
234,141,125,133,94,63,31,15,0,0,0,0,0
375,140,110,78,78,16,31,15,0,0,0,0,0
235,182,156,105,94,47,47,0,0,0,0,0,0
156,125,138,109,63,47,31,0,0,0,0,0,0
203,140,141,125,78,67,47,31,0,0,0,0,0
188,193,140,93,62,47,31,16,0,0,0,0,0
218,184,156,94,94,63,31,16,0,0,0,0,0
297,141,125,78,94,63,36,16,0,0,0,0,0
187,157,109,78,78,62,47,15,0,0,0,0,0
266,156,110,187,78,31,31,0,0,0,0,0,0
172,219,125,93,78,47,47,0,0,0,0,0,0
235,249,125,90,63,31,15,0,0,0,0,0,0
235,188,125,93,78,62,47,16,0,0,0,0,0
344,142,94,94,62,46,15,0,0,0,0,0,0
203,156,250,124,78,62,31,16,0,0,0,0,0
390,156,125,78,79,31,16,0,0,0,0,0,0
265,156,140,93,69,47,47,16,0,0,0,0,0
171,249,125,94,78,47,31,0,0,0,0,0,0
259,193,125,102,78,46,31,0,0,0,0,0,0
211,141,125,78,54,47,16,6,0,0,0,0,0
172,251,141,125,78,47,31,15,0,0,0,0,0
282,171,109,125,203,31,31,31,0,0,0,0,0
152,186,129,125,79,46,32,0,0,0,0,0,0
296,140,109,94,62,46,31,0,0,0,0,0,0
172,203,234,141,78,62,47,15,0,0,0,0,0
453,109,93,94,78,31,15,0,0,0,0,0,0
219,141,125,94,94,62,16,0,0,0,0,0,0
249,219,93,78,63,47,31,0,0,0,0,0,0
215,187,156,94,93,78,31,15,0,0,0,0,0
365,156,140,62,63,46,31,0,0,0,0,0,0
203,235,124,93,56,47,15,0,0,0,0,0,0
187,172,129,94,78,47,31,0,0,0,0,0,0
203,141,172,94,78,46,31,16,0,0,0,0,0
187,141,109,203,78,62,16,15,0,0,0,0,0
171,156,125,94,78,62,47,15,0,0,0,0,0
336,125,140,109,63,47,31,0,0,0,0,0,0
196,141,156,93,207,47,15,0,0,0,0,0,0
219,140,94,109,94,63,47,31,0,0,0,0,0
267,172,124,141,78,63,47,15,0,0,0,0,0
360,297,157,94,78,47,31,0,0,0,0,0,0
187,172,125,94,78,62,47,31,0,0,0,0,0
203,132,125,78,94,46,47,16,0,0,0,0,0
219,164,140,110,94,63,47,15,0,0,0,0,0
189,141,124,110,78,47,16,0,0,0,0,0,0
203,140,249,93,94,78,47,31,0,0,0,0,0
172,94,124,93,93,31,16,0,0,0,0,0,0
234,296,141,156,63,62,31,0,6,0,0,0,0
375,257,250,109,46,47,31,15,0,0,0,0,0
187,203,125,94,94,47,31,31,0,0,0,0,0
469,156,140,78,94,47,16,0,0,0,0,0,0
203,172,140,125,110,62,32,15,0,0,0,0,0
250,198,109,109,62,47,31,0,0,0,0,0,0
167,140,223,93,93,46,31,20,0,0,0,0,0
172,156,109,78,62,46,31,15,0,0,0,0,0
187,274,172,78,110,62,31,15,0,0,0,0,0
156,125,140,94,78,63,31,0,0,0,0,0,0
250,171,125,110,77,47,47,16,0,0,0,0,0
282,157,94,110,78,57,16,0,0,0,0,0,0
266,165,141,94,78,47,31,15,0,0,0,0,0
250,250,125,94,94,47,16,0,0,0,0,0,0
203,140,141,110,63,47,15,0,0,0,0,0,0
344,156,157,78,62,46,47,15,0,0,0,0,0
188,140,130,94,78,78,32,22,0,0,0,0,0
187,125,125,110,78,62,31,0,0,0,0,0,0
188,156,250,109,78,78,47,0,0,0,0,0,0
172,140,125,78,63,47,15,0,0,0,0,0,0
219,265,156,110,94,63,47,16,0,0,0,0,0
235,156,141,78,63,31,31,0,0,0,0,0,0
219,187,141,123,78,63,32,15,0,0,0,0,0
192,172,110,78,187,47,16,0,0,0,0,0,0
219,156,140,109,83,47,31,15,0,0,0,0,0
179,250,125,78,47,31,15,0,0,0,0,0,0
285,140,124,94,63,47,31,16,0,0,0,0,0
188,203,110,62,62,47,16,0,0,0,0,0,0
187,141,124,94,78,47,31,16,0,0,0,0,0
437,216,104,78,73,51,15,16,3,0,0,0,0
156,201,125,125,63,62,31,0,0,0,0,0,0
283,141,122,94,63,47,31,0,0,0,0,0,0
203,190,266,110,100,62,31,15,0,0,0,0,0
250,146,125,93,78,46,16,0,0,0,0,0,0
255,156,141,94,94,62,31,15,0,0,0,0,0
265,140,224,94,78,31,31,0,0,0,0,0,0
187,156,188,125,78,63,31,15,0,0,0,0,0
267,140,125,78,78,36,47,0,0,0,0,0,0
172,156,125,93,203,63,35,0,0,0,0,0,0
165,141,172,125,78,47,16,0,0,0,0,0,0
227,187,172,109,78,62,31,0,0,0,0,0,0
156,141,156,188,47,47,15,0,0,0,0,0,0
172,172,125,119,62,57,31,16,0,0,0,0,0
318,140,110,94,85,62,31,16,0,0,0,0,0
203,172,140,94,87,47,47,16,0,0,0,0,0
141,1,140,109,73,62,31,15,0,0,0,0,0,0,0
218,157,281,109,93,59,47,16,0,2,0,0,0
265,177,140,118,63,46,31,0,0,0,0,0,0
187,168,138,127,78,47,32,15,0,0,0,0,0
234,282,156,108,47,47,15,0,0,0,0,0,0
218,141,125,109,78,47,16,0,0,0,0,0,0
203,125,109,93,63,47,15,0,0,0,0,0,0
250,314,109,110,93,94,31,31,0,0,0,0,0
177,172,141,200,47,31,16,16,0,0,0,0,0
172,156,125,125,62,46,34,0,0,0,0,0,0
322,140,109,94,75,47,31,13,0,0,0,0,0
188,331,109,109,93,47,47,31,16,0,0,0,0
250,152,109,94,63,47,16,0,0,0,0,0,0
187,188,124,94,78,63,31,16,0,0,0,0,0
172,156,249,109,62,47,31,0,0,0,0,0,0
156,141,125,156,95,47,31,16,0,0,0,0,0
500,145,141,78,78,47,31,0,0,0,0,0,0
231,156,140,109,94,47,47,15,0,0,0,0,0
188,203,125,93,78,31,16,0,0,0,0,0,0
172,156,140,94,203,47,32,0,0,0,0,0,0
203,125,125,109,78,47,15,4,0,0,0,0,0
235,156,172,94,93,46,31,0,0,0,0,0,0
156,203,117,94,62,47,15,0,0,0,0,0,0
172,177,250,141,125,78,32,0,0,0,0,0,0
235,125,124,211,89,47,16,15,0,0,0,0,0
187,188,125,109,78,47,31,15,0,0,0,0,0
188,140,110,109,56,31,0,0,0,0,0,0,0
188,250,172,156,109,63,47,31,0,0,0,0,0
157,141,109,214,47,46,31,0,0,0,0,0,0
188,157,156,109,78,47,31,0,0,0,0,0,0
265,171,125,78,63,47,15,0,0,0,0,0,0
172,156,156,281,78,63,47,15,0,0,0,0,0
388,140,125,109,78,63,31,0,0,0,0,0,0
219,250,156,110,109,63,31,15,0,0,0,0,0
312,125,125,125,62,46,16,7,0,0,0,0,0
187,181,141,128,47,172,46,15,0,0,0,0,0
250,172,125,78,78,31,15,16,0,0,0,0,0
312,147,141,110,62,62,32,0,0,0,0,0,0
203,150,110,94,75,31,16,0,0,0,0,0,0
188,172,156,129,93,62,32,15,16,0,0,0,0
158,141,223,93,84,47,15,0,0,0,0,0,0
187,156,141,125,68,47,31,15,0,0,0,0,0
307,140,114,110,62,47,31,0,0,0,0,0,0
234,172,219,94,94,31,31,15,0,0,0,0,0
265,172,125,110,78,62,31,16,0,0,0,0,0
296,157,140,93,110,62,32,16,12,0,0,0,0
359,157,109,78,94,63,31,16,0,0,0,0,0
219,156,141,235,94,62,62,15,0,0,0,0,0
203,172,111,94,62,47,31,0,0,0,0,0,0
246,172,156,94,59,47,31,0,0,0,0,0,0
406,125,160,93,62,47,47,15,0,0,0,0,0
218,199,234,110,78,47,47,31,0,0,0,0,0
266,141,125,78,62,46,31,16,0,0,0,0,0
203,179,156,125,94,62,32,15,0,0,0,0,0
343,171,93,93,62,31,16,0,0,0,0,0,0
187,162,125,94,78,188,52,31,0,0,0,0,0
172,125,125,109,78,31,31,0,0,0,0,0,0
188,281,172,140,73,62,31,0,0,0,0,0,0
422,141,250,109,62,32,31,0,0,0,0,0,0
203,155,125,109,98,62,31,15,0,0,0,0,0
328,204,114,109,46,40,15,0,0,0,0,0,0
172,172,156,109,92,62,31,15,0,0,0,0,0
171,281,164,141,109,83,47,15,0,3,0,0,0,0
188,159,219,98,78,46,16,15,0,0,0,0,0
172,157,125,93,82,31,31,7,0,0,0,0,0
188,281,172,110,94,78,48,15,0,0,0,0,0
203,140,156,156,62,46,31,0,0,0,0,0,0
250,150,125,94,94,46,31,0,0,0,0,0,0
203,125,109,110,47,47,31,16,0,0,0,0,0
234,266,203,94,63,62,32,15,0,0,0,0,0
235,172,156,65,63,31,15,0,0,0,0,0,0
219,234,124,121,109,52,31,0,0,0,0,0,0
203,140,125,94,47,47,31,0,0,0,0,0,0
187,187,281,93,72,47,31,0,0,0,0,0,0
172,146,125,110,78,47,32,0,0,0,0,0,0
172,203,125,109,78,63,0,15,0,0,0,0,0
219,171,156,94,94,47,31,15,0,0,0,0,0
188,156,125,109,78,47,16,16,0,0,0,0,0
187,203,140,93,78,62,46,15,0,0,0,0,0
234,162,124,109,93,84,47,16,15,0,0,0,0
172,125,94,125,78,47,32,0,0,0,0,0,0
234,172,156,93,78,64,32,0,0,0,0,0,0
297,250,109,94,63,47,32,15,0,0,0,0,0
218,141,125,104,78,63,32,15,0,0,0,0,0
312,234,125,93,62,31,15,0,3,0,0,0,0
203,188,125,110,94,63,47,0,0,0,0,0,0
235,266,125,109,63,47,15,0,1,0,0,0,0
188,156,129,109,63,47,32,15,0,0,0,0,0
281,156,93,99,78,47,31,0,0,0,0,0,0
231,156,125,94,109,59,47,31,16,0,0,0,0
375,140,125,114,62,47,32,0,0,0,0,0,0
218,140,156,93,219,63,46,15,0,0,0,0,0
203,141,125,78,78,46,15,15,0,0,0,0,0
203,234,125,125,78,62,32,15,0,0,0,0,0
297,140,125,62,78,46,31,15,0,0,0,0,0
250,203,203,99,93,62,47,32,0,0,0,0,0
203,218,125,93,63,15,31,0,0,0,0,0,0
188,172,109,132,78,63,31,15,0,0,0,0,0
203,217,125,109,78,32,20,0,0,0,0,0,0
188,311,172,109,94,63,32,0,0,0,0,0,0
329,161,141,235,62,47,32,0,0,0,0,0,0
203,156,157,99,78,63,31,15,0,0,0,0,0
234,148,109,110,62,31,31,0,0,0,0,0,0
171,134,125,109,78,70,158,16,0,0,0,0,0
314,177,156,97,94,47,16,0,0,0,0,0,0
229,172,182,93,93,47,31,15,0,0,0,0,0
234,160,131,62,78,32,16,0,0,0,0,0,0
203,156,110,109,62,47,16,16,0,0,0,0,0
156,156,234,93,62,32,15,0,0,0,0,0,0
172,172,125,109,78,47,32,15,0,0,0,0,0
453,140,157,94,62,46,15,0,0,0,0,0,0
203,172,301,125,91,62,32,0,0,0,0,0,0
187,156,125,94,78,32,15,0,0,0,0,0,0
249,161,125,94,62,47,7,0,0,0,0,0,0
247,140,125,78,78,172,31,0,0,0,0,0,0
204,157,125,109,94,63,31,0,0,0,0,0,0
188,203,172,109,47,31,31,9,0,0,0,0,0
235,180,140,117,78,31,16,0,0,0,0,0,0
266,129,141,113,78,62,47,16,0,0,0,0,0
203,241,124,109,94,62,31,16,0,0,0,0,0
203,156,127,110,78,47,31,0,0,0,0,0,0
203,125,125,62,78,46,31,16,0,0,0,0,0
235,172,126,94,78,47,31,162,0,0,0,0,0
187,203,125,109,78,46,16,0,0,0,0,0,0
203,140,281,94,62,62,32,16,0,0,0,0,0
156,140,94,78,47,31,0,0,0,0,0,0,0
216,125,94,172,32,15,0,0,0,0,0,0,0
172,187,141,109,78,47,31,32,0,0,0,0,0
205,157,265,110,62,16,31,0,0,0,0,0,0
235,156,129,94,78,62,31,0,0,0,0,0,0
141,188,109,93,63,172,31,0,0,0,0,0,0
218,171,172,99,78,47,16,16,0,0,0,0,0
172,125,141,124,78,46,15,0,0,0,0,0,0
203,156,141,140,78,49,31,0,0,0,0,0,0
172,125,156,94,94,63,47,15,0,0,0,0,0
219,156,156,109,93,47,47,18,31,0,0,0,0
312,156,266,109,78,47,15,0,0,0,0,0,0
172,155,141,116,78,46,31,16,0,0,0,0,0
176,140,250,62,62,46,31,0,5,0,0,0,0
187,157,125,109,90,47,31,15,0,0,0,0,0
297,235,109,93,78,31,31,0,0,0,0,0,0
219,156,153,109,78,47,16,18,0,0,0,0,0
328,140,125,94,63,62,31,16,0,0,0,0,0
172,188,125,82,94,62,187,15,0,0,0,0,0
156,141,109,93,93,62,31,16,0,0,0,0,0
218,156,234,109,85,62,32,0,0,0,0,0,0
172,141,124,94,78,53,31,0,0,0,0,0,0
203,243,125,125,78,62,31,16,0,0,0,0,0
328,141,109,93,94,47,47,16,0,0,0,0,0
252,156,109,109,78,62,47,15,0,0,0,0,0
328,172,112,78,78,47,156,0,0,0,0,0,0
172,140,148,125,78,51,31,16,0,0,0,0,0
218,141,235,78,78,46,31,16,0,0,0,0,0
178,203,166,109,94,63,46,16,0,0,0,0,0
375,171,125,110,47,31,15,0,0,0,0,0,0
171,156,140,109,63,208,47,0,0,0,0,0,0
296,141,141,86,62,46,16,0,0,0,0,0,0
203,297,141,83,63,62,32,0,0,0,0,0,0
203,172,109,94,63,47,15,15,2,0,0,0,0
296,140,130,94,78,47,47,31,0,0,0,0,0
172,151,124,97,79,36,31,0,0,0,0,0,0
218,172,172,94,78,47,16,16,0,0,0,0,0
156,141,109,93,62,47,15,15,0,0,0,0,0
313,172,124,121,78,55,47,31,0,0,0,0,0
203,274,124,93,47,47,31,16,0,0,0,0,0
188,156,141,94,63,62,31,15,0,0,0,0,0
256,156,93,94,78,31,15,0,0,0,0,0,0
172,156,110,133,94,201,32,15,0,0,0,0,0
359,172,125,88,78,47,31,0,0,0,0,0,0
281,140,125,110,73,62,31,0,0,0,0,0,0
236,156,171,187,47,15,0,0,0,0,0,0,0
196,181,125,109,94,47,31,5,0,0,0,0,0
487,157,114,110,62,31,16,0,0,0,0,0,0
172,156,218,125,78,46,63,31,0,0,0,0,0
203,115,125,83,109,47,16,0,0,0,0,0,0
234,188,188,110,94,47,31,15,0,0,0,0,0
156,172,218,100,63,53,31,15,0,0,0,0,0
172,156,125,125,62,47,31,15,0,0,0,0,0
234,270,141,94,63,46,31,0,0,0,0,0,0
172,151,124,112,78,63,55,15,16,0,0,0,0
328,156,126,110,79,31,0,3,0,0,0,0,0
172,140,147,125,226,57,31,0,0,0,0,0,0
609,156,109,109,62,31,15,0,0,0,0,0,0
203,172,151,125,62,78,31,16,0,0,0,0,0
140,163,265,93,78,47,31,0,3,0,0,0,0
219,156,140,94,73,63,47,16,0,0,0,0,0
219,141,125,125,63,47,31,0,0,0,0,0,0
225,152,141,231,78,47,31,15,0,0,0,0,0
235,187,109,94,113,46,31,0,0,0,0,0,0
281,156,125,141,109,78,47,15,0,0,0,0,0
177,218,207,93,62,46,31,16,0,0,0,0,0
203,140,141,93,78,47,32,15,0,0,0,0,0
500,140,125,78,78,31,0,0,0,0,0,0,0
208,219,141,94,78,47,47,0,0,0,0,0,0
317,157,125,93,187,31,15,0,0,0,0,0,0
188,219,141,115,78,62,32,15,0,0,0,0,0
421,140,109,93,94,47,15,0,0,0,0,0,0
160,172,125,110,78,47,156,15,0,0,0,0,0
240,141,109,110,78,63,31,21,0,0,0,0,0
181,156,213,140,78,78,31,0,0,0,0,0,0
266,172,125,78,78,47,15,0,0,0,0,0,0
224,172,155,141,98,47,31,0,0,0,0,0,0
258,141,125,109,47,15,31,15,0,0,0,0,0
172,172,125,93,63,46,31,0,0,0,0,0,0
172,187,113,113,203,47,0,0,0,0,0,0,0
172,172,156,124,94,51,47,31,0,0,0,0,0
156,125,199,94,78,47,31,19,0,0,0,0,0
171,156,156,125,78,46,31,0,0,0,0,0,0
296,141,141,94,78,47,32,15,0,0,0,0,0
235,156,140,110,94,63,15,16,0,0,0,0,0
234,140,141,94,63,47,32,23,0,0,0,0,0
188,271,124,89,63,49,31,0,0,0,0,0,0
344,140,110,94,62,31,16,16,0,0,0,0,0
281,141,140,110,94,46,31,15,0,0,0,0,0
234,247,109,125,78,47,47,16,0,0,0,0,0
218,157,144,109,94,47,47,15,0,0,0,0,0
455,157,125,124,78,46,16,15,0,0,0,0,0
235,131,125,110,85,62,54,15,0,0,0,0,0
178,140,238,94,63,32,15,0,0,0,0,0,0
172,172,141,93,78,47,15,0,0,0,0,0,0
281,146,109,110,78,47,15,0,0,0,0,0,0
172,240,125,110,62,63,31,16,0,0,0,0,0
235,156,234,102,62,62,31,0,0,0,0,0,0
203,172,134,110,219,62,31,31,4,0,0,0,0
156,141,110,93,62,63,31,15,0,0,0,0,0
203,168,140,125,109,31,31,32,0,0,0,0,0
438,127,156,78,47,31,16,0,0,0,0,0,0
203,172,156,205,78,63,31,16,0,0,0,0,0
156,156,157,109,47,47,32,15,0,0,0,0,0
203,188,125,109,72,47,32,15,0,0,0,0,0
196,172,109,94,94,172,32,0,0,0,0,0,0
172,156,141,94,94,47,31,16,0,0,0,0,0
255,250,110,93,63,62,16,11,0,0,0,0,0
172,156,109,125,62,47,47,16,0,0,0,0,0
344,145,109,94,63,31,15,0,0,0,0,0,0
171,188,141,94,78,47,172,0,0,0,0,0,0
156,156,187,78,63,31,31,0,0,0,0,0,0
172,156,153,250,68,47,16,0,0,0,0,0,0
172,140,109,78,78,31,15,0,0,0,0,0,0
171,140,110,109,187,62,47,16,8,0,0,0,0
250,161,110,109,78,47,32,0,0,0,0,0,0
172,164,281,94,78,47,32,16,0,0,0,0,0
184,125,130,94,62,62,31,16,0,0,1,0,0
188,155,157,93,62,46,15,0,0,0,0,0,0
171,187,141,165,109,78,46,16,0,0,0,0,0,0
171,156,171,125,94,62,32,15,0,0,0,0,0
235,183,125,94,63,47,15,0,0,0,0,0,0
172,154,172,109,93,78,47,16,0,0,0,0,0
369,156,113,93,78,46,15,0,0,0,0,0,0
157,188,156,78,78,55,156,0,0,0,0,0,0
223,140,109,94,63,62,16,4,0,0,0,0,0
203,156,138,125,47,63,47,16,0,2,0,0,0
209,156,126,94,75,46,16,0,0,0,0,0,0
171,140,156,109,228,31,31,0,0,0,0,0,0
223,140,125,109,63,47,16,15,0,0,0,0,0
171,203,181,109,219,63,15,16,0,0,0,0,0
234,157,125,93,63,47,31,0,0,0,0,0,0
172,157,159,125,203,62,47,16,5,0,0,0,0
162,171,140,94,62,46,15,7,0,0,0,0,0
171,171,141,125,78,47,47,16,0,0,0,0,0
312,187,125,93,63,78,47,16,0,0,0,0,0
188,156,156,93,78,63,31,16,1,0,0,0,0
250,138,140,109,78,46,16,0,0,0,0,0,0
234,165,156,109,94,47,47,15,0,0,0,0,0
393,157,115,110,62,43,31,0,0,0,0,0,0
200,140,94,125,63,47,32,15,0,0,0,0,0
203,219,125,110,63,31,16,0,0,0,0,0,0
177,187,172,156,94,63,47,31,0,0,0,0,0
403,203,141,62,78,46,0,0,0,0,0,0,0
170,156,110,109,76,62,31,15,0,0,0,0,0
234,203,141,78,62,47,15,0,0,0,0,0,0
141,196,125,110,78,47,32,31,15,0,0,0,0
297,153,141,78,79,62,32,0,0,0,0,0,0
219,195,281,125,109,62,31,16,0,0,0,0,0
193,141,124,93,94,47,15,0,0,0,0,0,0
218,219,156,125,94,47,31,15,0,0,0,0,0
229,125,109,94,62,49,16,0,0,0,0,0,0
203,156,109,109,62,51,31,0,0,0,0,0,0
218,140,109,93,177,32,16,0,0,0,0,0,0
172,172,156,94,114,62,31,0,0,0,0,0,0
187,219,123,63,78,47,16,0,0,0,0,0,0
188,156,157,104,78,62,47,15,3,0,0,0,0
250,156,110,94,62,46,16,0,0,0,0,0,0
172,187,234,129,78,47,31,0,0,0,0,0,0
188,141,125,94,62,47,31,0,0,0,0,0,0
256,156,141,94,109,46,46,31,0,0,0,0,0
235,156,141,250,78,47,31,16,0,0,0,0,0
235,156,140,109,94,63,31,15,0,0,0,0,0
297,203,109,93,62,59,0,15,0,0,0,0,0
193,250,165,109,78,62,32,15,0,0,0,0,0
186,141,141,103,63,47,15,15,0,0,0,0,0
197,172,137,93,93,62,15,16,0,0,0,0,0
251,171,114,125,62,62,31,16,0,0,0,0,0
191,156,287,125,94,63,47,15,0,0,0,0,0
182,125,131,78,78,173,31,15,0,0,0,0,0
157,157,169,93,62,46,31,15,0,0,0,0,0
313,156,140,86,63,47,31,16,0,0,0,0,0
172,156,145,218,78,62,27,16,0,0,0,0,0
270,125,125,94,78,47,31,0,0,0,0,0,0
260,156,176,110,109,31,32,15,0,0,0,0,0
296,171,235,78,63,62,16,16,0,0,0,0,0
187,193,125,125,62,16,15,15,0,0,0,0,0
235,141,109,97,47,47,15,0,1,0,0,0,0
187,203,172,109,78,46,32,15,0,0,0,0,0
203,156,109,78,63,47,16,0,0,0,0,0,0
172,172,109,109,188,47,31,31,0,0,0,0,0
453,156,114,109,94,47,31,0,0,0,0,0,0
281,156,152,109,94,62,47,16,0,0,0,0,0
203,187,250,109,62,63,31,0,0,0,0,0,0
211,187,125,94,78,63,63,31,16,0,0,0,0
234,125,109,78,62,41,16,0,0,0,0,0,0
172,156,125,125,78,63,50,16,0,0,0,0,0
187,156,125,62,46,47,15,0,0,0,0,0,0
181,281,141,109,78,31,31,15,0,0,0,0,0
234,157,125,125,63,16,15,0,0,0,0,0,0
279,156,140,109,94,47,31,16,0,0,0,0,0
218,141,141,78,78,171,32,0,0,1,0,0,0
173,250,140,125,78,62,32,15,0,0,0,0,0
208,313,130,94,78,47,31,6,0,0,0,0,0
188,156,156,141,94,62,31,32,15,0,0,0,0
234,141,94,93,62,40,16,0,0,0,0,0,0
250,168,141,125,94,57,46,16,0,0,0,0,0
281,170,125,94,78,31,31,0,0,0,0,0,0
197,281,109,125,102,46,31,16,0,0,0,0,0
267,172,148,125,78,46,31,15,0,0,0,0,0
187,220,171,114,93,47,32,15,0,0,0,0,0
157,219,110,94,78,45,31,0,0,0,0,0,0
192,172,133,109,78,62,47,15,0,0,0,0,0
219,157,140,78,63,47,32,0,0,0,0,0,0
172,155,282,93,78,63,31,0,0,0,0,0,0
